CNTR_CODE,CNTR_BN_CODE
CA,24076
CA,24077
CA,24078
FI,24079
NO,24080
FI,24081
NO,24082
CA,24083
US,24084
NO,24085
SE,24086
CA,24087
SE,24088
FI,24089
GL,24090
NO,24091
FI,24092
FI,24093
CA,24094
NO,24095
FI,24096
NO,24097
SE,24098
FI,24099
FI,24100
CA,24101
NO,24102
CA,24103
CA,24104
CA,24105
SE,24106
GL,24107
NO,24108
CA,24109
GL,24110
NO,24111
FI,24112
FI,24113
CA,24114
FI,24115
CA,24116
FI,24117
FI,24118
NO,24119
NO,24120
CA,24121
GL,24122
NO,24123
FI,24124
IS,24125
CA,24126
CA,24127
GL,24128
FI,24129
FI,24130
FI,24131
CA,24132
NO,24133
CA,24134
NO,24135
CA,24136
NO,24137
CA,24138
FI,24139
NO,24140
FI,24141
FI,24142
NO,24143
CA,24144
NO,24145
CA,24146
FI,24147
CA,24148
CA,24149
NO,24150
CA,24151
FI,24152
CA,24153
FI,24154
GL,24155
CA,24156
CA,24157
NO,24158
FI,24159
FI,24160
NO,24161
CA,24162
CA,24163
NO,24164
CA,24165
CA,24166
FI,24167
NO,24168
FI,24169
CA,24170
FI,24171
NO,24172
CA,24173
GL,24174
NO,24175
FI,24176
GL,24177
GL,24178
FI,24179
CA,24180
FI,24181
CA,24182
CA,24183
GL,24184
CA,24185
CA,24186
FI,24187
FI,24188
FI,24189
CA,24190
NO,24191
SE,24192
CA,24193
GL,24194
GL,24195
FI,24196
FI,24197
GL,24198
NO,24199
GL,24200
CA,24201
CA,24202
CA,24203
NO,24204
NO,24205
NO,24206
SE,24207
NO,24208
FI,24209
IS,24210
CA,24211
CA,24212
GL,24213
FI,24214
GL,24215
CA,24216
NO,24217
CA,24218
CA,24219
CA,24220
NO,24221
IS,24222
NO,24223
CA,24224
SE,24225
FI,24226
NO,24227
CA,24228
NO,24229
NO,24230
NO,24231
SE,24232
CA,24233
GL,24234
CA,24235
GL,24236
SE,24237
CA,24238
SE,24239
NO,24240
CA,24241
NO,24242
CA,24243
CA,24244
CA,24245
CA,24246
NO,24247
NO,24248
CA,24249
SE,24250
CA,24251
CA,24252
GL,24253
CA,24254
CA,24255
FI,24256
CA,24257
CA,24258
NO,24259
CA,24260
GL,24261
CA,24262
GL,24263
CA,24264
CA,24265
NO,24266
CA,24267
CA,24268
CA,24269
NO,24270
NO,24271
FI,24272
CA,24273
CA,24274
SE,24275
CA,24276
CA,24277
NO,24278
CA,24279
CA,24280
GL,24281
CA,24282
FI,24283
CA,24284
CA,24285
FI,24286
NO,24287
CA,24288
CA,24289
NO,24290
CA,24291
SE,24292
CA,24293
NO,24294
SE,24295
CA,24296
SE,24297
GL,24298
GL,24299
CA,24300
NO,24301
CA,24302
CA,24303
CA,24304
NO,24305
NO,24306
NO,24307
CA,24308
CA,24309
CA,24310
CA,24311
CA,24312
NO,24313
FI,24314
NO,24315
NO,24316
GL,24317
NO,24318
NO,24319
SE,24320
NO,24321
CA,24322
GL,24323
FI,24324
NO,24325
CA,24326
CA,24327
CA,24328
CA,24329
CA,24330
CA,24331
CA,24332
GL,24333
CA,24334
CA,24335
US,24336
GL,24337
CA,24338
NO,24339
SE,24340
CA,24341
NO,24342
CA,24343
CA,24344
CA,24345
FI,24346
CA,24347
NO,24348
CA,24349
US,24350
US,24351
CA,24352
CA,24353
GL,24354
CA,24355
CA,24356
CA,24357
GL,24358
GL,24359
CA,24360
CA,24361
GL,24362
NO,24363
CA,24364
NO,24365
CA,24366
CA,24367
CA,24368
CA,24369
NO,24370
CA,24371
NO,24372
CA,24373
CA,24374
SE,24375
CA,24376
NO,24377
CA,24378
CA,24379
CA,24380
CA,24381
CA,24382
CA,24383
CA,24384
CA,24385
NO,24386
CA,24387
NO,24388
CA,24389
NO,24390
SE,24391
CA,24392
GL,24393
CA,24394
NO,24395
CA,24396
CA,24397
SE,24398
CA,24399
CA,24400
CA,24401
NO,24402
CA,24403
CA,24404
CA,24405
CA,24406
CA,24407
CA,24408
CA,24409
CA,24410
CA,24411
CA,24412
CA,24413
CA,24414
CA,24415
CA,24416
CA,24417
CA,24418
CA,24419
NO,24420
CA,24421
CA,24422
SE,24423
CA,24424
CA,24425
CA,24426
CA,24427
CA,24428
CA,24429
CA,24430
GL,24431
CA,24432
NO,24433
CA,24434
NO,24435
CA,24436
CA,24437
CA,24438
SE,24439
CA,24440
SE,24441
SE,24442
CA,24443
FI,24444
FI,24445
FI,24446
CA,24447
CA,24448
CA,24449
NO,24450
CA,24451
GL,24452
CA,24453
CA,24454
CA,24455
SE,24456
FI,24457
SE,24458
NO,24459
GL,24460
NO,24461
FI,24462
NO,24463
GL,24464
CA,24465
CA,24466
US,24467
SE,24468
SE,24469
FI,24470
CA,24471
NO,24472
NO,24473
CA,24474
CA,24475
FI,24476
NO,24477
NO,24478
CA,24479
CA,24480
FI,24481
SE,24482
SE,24483
NO,24484
SE,24485
NO,24486
CA,24487
NO,24488
NO,24489
CA,24490
CA,24491
CA,24492
FI,24493
CA,24494
NO,24495
GL,24496
CA,24497
FI,24498
FI,24499
CA,24500
FI,24501
GL,24502
GL,24503
NO,24504
GL,24505
CA,24506
NO,24507
NO,24508
CA,24509
NO,24510
CA,24511
CA,24512
CA,24513
NO,24514
FI,24515
CA,24516
NO,24517
CA,24518
CA,24519
FI,24520
NO,24521
NO,24522
CA,24523
CA,24524
CA,24525
CA,24526
CA,24527
CA,24528
CA,24529
CA,24530
FI,24531
CA,24532
CA,24533
CA,24534
NO,24535
NO,24536
FI,24537
GL,24538
GL,24539
FI,24540
CA,24541
CA,24542
CA,24543
GL,25437
CA,25438
GL,25439
CA,25440
GL,25441
CA,25442
SE,25443
SE,25444
SE,25445
CA,25446
NO,25447
SE,25448
SE,25449
NO,25450
SE,25451
SE,25452
SE,25453
SE,25454
GL,25455
SE,25456
SE,25457
SE,25458
SE,25459
NO,25460
GL,25461
SE,25462
SE,25463
SE,25464
SE,25465
SE,25466
FI,25467
SE,25468
CA,25469
CA,25470
NO,25471
FI,25472
NO,25473
SE,25474
CA,25475
CA,25476
CA,25477
CA,25478
CA,25479
FI,25480
SE,25481
GL,25482
CA,25483
NO,25484
SE,25485
GL,25486
SE,25487
CA,25488
CA,25489
GL,25490
NO,25491
CA,25492
CA,25493
SE,25494
GL,25495
SE,25496
SE,25497
FI,25498
GL,25499
SE,25500
NO,25501
CA,25502
CA,25503
GL,25504
SE,25505
CA,25506
CA,25507
GL,25508
CA,25509
SE,25510
CA,25511
SE,25512
CA,25513
SE,25514
SE,25515
CA,25516
GL,25517
CA,25518
SE,25519
GL,25520
SE,25521
SE,25522
GL,25523
GL,25524
GL,25525
CA,25526
SE,25527
CA,25528
CA,25529
CA,25530
GL,25531
SE,25532
CA,25533
SE,25534
SE,25535
SE,25536
SE,25537
CA,25538
GL,25539
CA,25540
CA,25541
SE,25542
US,25543
CA,25544
CA,25545
FI,25546
SE,25547
CA,25548
CA,25549
US,25550
GL,25551
GL,25552
GL,25553
SE,25554
CA,25555
GL,25556
CA,25557
GL,25558
GL,25559
SE,25560
CA,25561
SE,25562
GL,25563
CA,25564
CA,25565
SE,25566
FI,25567
SE,25568
CA,25569
GL,25570
CA,25571
SE,25572
GL,25573
SE,25574
SE,25575
NO,25576
NO,25577
CA,25578
SE,25579
CA,25580
GL,25581
CA,25582
SE,25583
SE,25584
US,25585
SE,25586
NO,25587
GL,25588
GL,25589
CA,25590
RU,25591
NO,25592
GL,25593
GL,25594
GL,25595
CA,25596
CA,25597
GL,25598
CA,25599
NO,25600
NO,25601
NO,25602
GL,25603
CA,25604
NO,25605
CA,25606
CA,25607
CA,25608
NO,25609
NO,25610
CA,25611
GL,25612
SE,25613
CA,25614
NO,25615
CA,25616
GL,25617
NO,25618
CA,25619
CA,25620
NO,25621
CA,25622
CA,25623
CA,25624
GL,25625
GL,25626
CA,25627
NO,25628
GL,25629
NO,25630
CA,25631
GL,25632
CA,25633
CA,25634
CA,25635
GL,25636
GL,25637
GL,25638
GL,25639
CA,25640
GL,25641
GL,25642
CA,25643
CA,25644
CA,25645
CA,25646
GL,25647
GL,25648
NO,25649
CA,25650
CA,25651
GL,25652
NO,25653
NO,25654
CA,25655
NO,25656
NO,25657
GL,25658
GL,25659
CA,25660
GL,25661
GL,25662
CA,25663
NO,25664
GL,25665
CA,25666
CA,25667
CA,25668
NO,25669
CA,25670
GL,25671
GL,25672
CA,25673
CA,25674
CA,25675
GL,25676
GL,25677
CA,25678
NO,25679
CA,25680
GL,25681
NO,25682
CA,25683
IS,25684
CA,25685
GL,25686
CA,25687
CA,25688
CA,25689
GL,25690
NO,25691
NO,25692
CA,25693
NO,25694
NO,25695
NO,25696
NO,25697
CA,25698
CA,25699
NO,25700
GL,25701
GL,25702
GL,25703
NO,25704
IS,25705
NO,25706
IS,25707
NO,25708
CA,25709
CA,25710
GL,25711
NO,25712
US,25713
GL,25714
CA,25715
US,25716
NO,25717
US,25718
US,25719
NO,25720
CA,25721
IS,25722
CA,25723
NO,25724
US,25725
CA,25726
CA,25727
GL,25728
CA,25729
CA,25730
CA,25731
GL,25732
CA,25733
NO,25734
CA,25735
GL,25736
IS,25737
GL,25738
NO,25739
GL,25740
CA,25741
CA,25742
CA,25743
CA,25744
NO,25745
CA,25746
NO,25747
CA,25748
US,25749
CA,25750
CA,25751
NO,25752
NO,25753
IS,25754
NO,25755
NO,25756
CA,25757
CA,25758
GL,25759
NO,25760
CA,25761
CA,25762
CA,25763
CA,25764
CA,25765
CA,25766
CA,25767
NO,25768
CA,25769
US,25770
GL,25771
CA,25772
GL,25773
CA,25774
US,25775
GL,25776
GL,25777
NO,25778
NO,25779
CA,25780
GL,25781
CA,25782
NO,25783
CA,25784
CA,25785
CA,25786
GL,25787
CA,25788
GL,25789
NO,25790
CA,25791
US,25792
CA,25793
CA,25794
CA,25795
CA,25796
RU,25797
CA,25798
CA,25799
CA,25800
CA,25801
GL,25802
NO,25803
CA,25804
CA,25805
CA,25806
GL,25807
CA,25808
GL,25809
NO,25810
CA,25811
CA,25812
CA,25813
GL,25814
CA,25815
NO,25816
NO,25817
CA,25818
RU,25819
US,25820
CA,25821
CA,25822
CA,25823
CA,25824
RU,25825
US,25826
NO,25827
RU,25828
NO,25829
NO,25830
CA,25831
CA,25832
RU,25833
CA,25834
CA,25835
RU,25836
US,25837
RU,25838
NO,25839
NO,25840
NO,25841
NO,25842
RU,25843
NO,25844
NO,25845
US,25846
NO,25847
NO,25848
CA,25849
CA,25850
RU,25851
NO,25852
CA,25853
US,25854
CA,25855
NO,25856
CA,25857
NO,25858
GL,25859
CA,25860
CA,25861
CA,25862
CA,25863
CA,25864
CA,25865
NO,25866
RU,25867
RU,25868
CA,25869
RU,25870
CA,25871
CA,25872
CA,25873
RU,25874
NO,25875
CA,25876
NO,25877
CA,25878
NO,25879
CA,25880
CA,25881
GL,25882
CA,25883
NO,25884
NO,25885
CA,25886
NO,25887
US,25888
CA,25889
NO,25890
US,25891
NO,25892
CA,25893
RU,25894
CA,25895
NO,25896
US,25897
GL,25898
NO,25899
CA,25900
NO,25901
RU,25902
NO,25903
GL,25904
US,25905
IS,25906
NO,25907
GL,25908
GL,25909
GL,25910
RU,25911
GL,25912
NO,25913
GL,25914
NO,25915
RU,25916
RU,25917
NO,25918
NO,25919
US,25920
US,25921
GL,25922
RU,25923
NO,25924
GL,25925
RU,25926
NO,25927
RU,25928
RU,25929
NO,25930
CA,25931
NO,25932
NO,25933
GL,25934
NO,25935
NO,25936
RU,25937
GL,25938
GL,25939
NO,25940
NO,25941
NO,25942
GL,25943
GL,25944
RU,25945
GL,25946
GL,25947
GL,25948
RU,25949
GL,25950
GL,25951
RU,25952
RU,25953
RU,25954
NO,25955
NO,25956
RU,25957
RU,25958
RU,25959
NO,25960
NO,25961
RU,25962
RU,25963
RU,25964
RU,25965
NO,25966
NO,25967
RU,25968
CA,25969
NO,25970
CA,25971
NO,25972
RU,25973
RU,25974
RU,25975
GL,25976
GL,25977
RU,25978
NO,25979
GL,25980
NO,25981
GL,25982
RU,25983
GL,25984
CA,25985
CA,25986
NO,25987
NO,25988
CA,25989
GL,25990
RU,25991
CA,25992
CA,25993
GL,25994
NO,25995
CA,25996
GL,25997
RU,25998
NO,25999
NO,26000
RU,26001
GL,26002
GL,26003
NO,26004
CA,26005
CA,26006
CA,26007
CA,26008
GL,26009
CA,26010
RU,26011
CA,26012
NO,26013
CA,26014
CA,26015
GL,26016
NO,26017
CA,26018
NO,26019
GL,26020
GL,26021
GL,26022
CA,26023
GL,26024
CA,26025
CA,26026
CA,26027
US,26028
GL,26029
CA,26030
GL,26031
RU,26032
CA,26033
CA,26034
CA,26035
CA,26036
US,26037
CA,26038
CA,26039
CA,26040
CA,26041
CA,26042
GL,26043
CA,26044
US,26045
GL,26046
CA,26047
US,26048
CA,26049
CA,26050
CA,26051
US,26052
US,26053
US,26054
GL,26055
US,26056
NO,26057
CA,26058
US,26059
NO,26060
RU,26061
CA,26062
NO,26063
CA,26064
US,26065
GL,26066
CA,26067
NO,26068
GL,26069
GL,26070
CA,26071
CA,26072
RU,26073
NO,26074
CA,26075
CA,26076
CA,26077
NO,26078
CA,26079
GL,26080
CA,26081
NO,26082
CA,26083
RU,26084
NO,26085
NO,26086
CA,26087
CA,26088
CA,26089
CA,26090
NO,26091
CA,26092
CA,26093
NO,26094
NO,26095
CA,26096
CA,26097
CA,26098
GL,26099
CA,26100
GL,26101
CA,26102
CA,26103
CA,26104
CA,26105
CA,26106
RU,26107
NO,26108
CA,26109
NO,26110
CA,26111
NO,26112
CA,26113
GL,26114
CA,26115
RU,26116
CA,26117
NO,26118
NO,26119
NO,26120
CA,26121
CA,26122
NO,26123
GL,26124
CA,26125
CA,26126
CA,26127
CA,26128
CA,26129
CA,26130
CA,26131
CA,26132
CA,26133
CA,26134
CA,26135
GL,26136
NO,26137
CA,26138
GL,26139
CA,26140
NO,26141
CA,26142
NO,26143
NO,26144
NO,26145
NO,26146
CA,26147
CA,26148
CA,26149
CA,26150
GL,26151
NO,26152
CA,26153
GL,26154
NO,26155
CA,26156
RU,26157
CA,26158
NO,26159
NO,26160
CA,26161
RU,26162
RU,26163
GL,26164
CA,26165
NO,26166
CA,26167
CA,26168
CA,26169
CA,26170
CA,26171
CA,26172
NO,26173
RU,26174
RU,26175
RU,26176
RU,26177
RU,26178
CA,26179
NO,26180
RU,26181
RU,26182
CA,26183
CA,26184
CA,26185
CA,26186
RU,26187
GL,26189
CA,26190
GL,26191
NO,26192
GL,26193
NO,26194
GL,26195
CA,26196
CA,26197
CA,26198
CA,26199
NO,26200
GL,26201
GL,26202
NO,26203
CA,26204
GL,26205
CA,26206
NO,26207
CA,26208
CA,26209
CA,26210
GL,26211
CA,26212
GL,26213
CA,26214
CA,26215
CA,26216
CA,26217
GL,26218
CA,26219
NO,26220
CA,26221
CA,26222
CA,26223
CA,26224
CA,26225
NO,26226
CA,26227
CA,26228
CA,26229
CA,26230
CA,26231
CA,26232
CA,26233
CA,26234
CA,26235
CA,26236
GL,26237
CA,26238
CA,26239
CA,26240
CA,26241
CA,26242
CA,26243
GL,26244
CA,26245
GL,26246
CA,26247
CA,26248
CA,26249
US,26250
CA,26251
CA,26252
CA,26253
CA,26254
CA,26255
CA,26256
GL,26257
CA,26258
CA,26259
CA,26260
NO,26261
CA,26262
CA,26263
CA,26264
CA,26265
CA,26266
CA,26267
CA,26268
NO,26269
CA,26270
CA,26271
CA,26272
CA,26273
CA,26274
CA,26275
CA,26276
CA,26277
CA,26278
CA,26279
CA,26280
CA,26281
GL,26282
GL,26283
CA,26284
CA,26285
CA,26286
CA,26287
CA,26288
CA,26289
CA,26290
CA,26291
CA,26292
CA,26293
CA,26294
CA,26295
CA,26296
CA,26297
CA,26298
CA,26299
GL,26300
CA,26301
CA,26302
CA,26303
CA,26304
CA,26305
CA,26306
CA,26307
CA,26308
CA,26309
CA,26310
CA,26311
CA,26312
CA,26313
CA,26314
CA,26315
CA,26316
GL,26317
CA,26318
CA,26319
CA,26320
CA,26321
CA,26322
GL,26323
GL,26324
CA,26325
CA,26326
CA,26327
CA,26328
GL,26329
RU,28560
RU,28561
RU,28562
RU,28563
RU,28564
CA,28565
RU,28566
RU,28567
RU,28568
CA,28569
CA,28570
RU,28571
CA,28572
RU,28573
RU,28574
GL,28575
RU,28576
RU,28577
RU,28578
CA,28579
GL,28580
RU,28581
RU,28582
GL,28583
CA,28584
CA,28585
GL,28586
GL,28587
RU,28588
GL,28589
CA,28590
RU,28591
RU,28592
RU,28593
GL,28594
RU,28595
CA,28596
RU,28597
RU,28598
CA,28599
RU,28600
RU,28601
RU,28602
RU,28603
RU,28604
GL,28605
GL,28606
RU,28607
RU,28608
GL,28609
GL,28610
CA,28611
RU,28612
GL,28613
CA,28614
RU,28615
CA,28616
RU,28617
GL,28618
RU,28619
RU,28620
GL,28621
GL,28622
CA,28623
GL,28624
CA,28625
GL,28626
CA,28627
CA,28628
GL,28629
GL,28630
GL,28632
GL,28633
CA,28634
GL,28635
RU,28636
GL,28637
GL,28638
CA,28639
CA,28640
GL,28641
GL,28642
CA,28643
RU,28644
RU,28645
CA,28646
CA,28647
GL,28648
CA,28649
CA,28650
CA,28651
GL,28652
RU,28653
GL,28654
CA,28655
RU,28656
RU,28657
CA,28658
CA,28659
GL,28660
CA,28661
CA,28662
RU,28663
RU,28664
GL,28665
RU,28666
GL,28667
RU,28668
CA,28669
RU,28670
RU,28671
RU,28672
CA,28673
RU,28674
GL,28675
RU,28676
RU,28677
RU,28678
GL,28679
RU,28680
RU,28681
RU,28682
GL,28683
GL,28684
RU,28685
RU,28686
RU,28687
RU,28688
RU,28689
GL,28690
RU,28691
RU,28692
GL,28693
RU,28694
RU,28695
RU,28696
CA,28697
RU,28698
GL,28699
GL,28700
RU,28701
GL,28702
RU,28703
RU,28704
RU,28705
CA,28706
RU,28707
RU,28708
RU,28709
RU,28710
GL,28711
RU,28712
GL,28713
RU,28714
RU,28715
RU,28716
CA,28717
RU,28718
RU,28719
GL,28720
RU,28721
GL,28722
GL,28723
RU,28724
RU,28725
CA,28726
GL,28727
RU,28728
CA,28729
RU,28730
RU,28731
RU,28732
CA,28733
GL,28734
GL,28735
CA,28736
CA,28737
RU,28738
RU,28739
RU,28740
RU,28741
RU,28742
GL,28743
RU,28744
RU,28745
RU,28746
CA,28747
CA,28748
RU,28749
RU,28750
GL,28751
RU,28752
RU,28753
CA,28754
RU,28755
GL,28756
CA,28757
RU,28758
RU,28759
GL,28760
RU,28761
GL,28762
RU,28763
GL,28764
RU,28765
CA,28766
CA,28767
CA,28768
CA,28769
GL,28770
RU,28771
CA,28772
RU,28773
CA,28774
CA,28775
RU,28776
RU,28777
GL,28778
GL,28779
GL,28780
RU,28781
GL,28782
RU,28783
RU,28784
CA,28785
CA,28786
GL,28787
RU,28788
RU,28789
RU,28790
GL,28791
RU,28792
CA,28793
CA,28794
RU,28795
RU,28796
RU,28797
RU,28798
RU,28799
CA,28800
RU,28801
GL,28802
RU,28803
RU,28804
GL,28805
RU,28806
CA,28807
RU,28808
GL,28809
GL,28810
RU,28811
CA,28812
RU,28813
GL,28814
GL,28815
RU,28816
RU,28817
GL,28818
GL,28819
RU,28820
RU,28821
RU,28822
RU,28823
GL,28824
GL,28825
GL,28826
RU,28827
GL,28828
GL,28829
GL,28830
CA,28831
RU,28832
RU,28833
RU,28834
RU,28835
RU,28836
CA,28837
GL,28838
RU,28839
RU,28840
GL,28841
GL,28842
CA,28843
RU,28844
RU,28845
GL,28846
RU,28847
CA,28848
GL,28849
RU,28850
CA,28851
RU,28852
CA,28853
CA,28854
RU,28855
RU,28856
RU,28857
RU,28858
CA,28859
GL,28860
RU,28861
RU,28862
CA,28863
CA,28864
RU,28865
CA,28866
CA,28867
RU,28868
RU,28869
CA,28870
RU,28871
RU,28872
RU,28873
CA,28874
RU,28875
RU,28876
RU,28877
CA,28878
GL,28879
RU,28880
RU,28881
RU,28882
RU,28883
RU,28884
RU,28885
RU,28886
GL,28887
RU,28888
GL,28889
GL,28890
RU,28891
RU,28892
RU,28893
GL,28894
RU,28895
RU,28896
GL,28897
RU,28898
GL,28899
RU,28900
SJ,28901
RU,28902
GL,28903
RU,28904
RU,28905
RU,28906
CA,28907
GL,28908
GL,28909
RU,28910
RU,28911
RU,28912
RU,28913
RU,28914
GL,28915
RU,28916
GL,28917
GL,28918
CA,28919
RU,28920
CA,28921
RU,28922
GL,28923
RU,28924
RU,28925
GL,28926
RU,28927
CA,28928
GL,28929
GL,28930
GL,28931
CA,28932
CA,28933
GL,28934
GL,28935
CA,28936
GL,28937
GL,28938
CA,28939
GL,28940
RU,28941
RU,28942
RU,28943
RU,28944
RU,28945
RU,28946
GL,28947
CA,28948
RU,28949
RU,28950
GL,28951
RU,28952
RU,28953
RU,28954
CA,28955
GL,28956
GL,28957
GL,28958
RU,28959
RU,28960
CA,28961
RU,28962
CA,28963
RU,28964
CA,28965
GL,28966
GL,28967
GL,28968
CA,28969
GL,28970
RU,28971
GL,28972
RU,28973
CA,28974
RU,28975
GL,28976
RU,28977
RU,28978
RU,28979
RU,28980
CA,28981
CA,28982
RU,28983
CA,28984
CA,28985
GL,28986
CA,28987
CA,28988
RU,28989
RU,28990
CA,28991
CA,28992
GL,28993
GL,28994
CA,28995
RU,28996
GL,28997
RU,28998
CA,28999
CA,29000
RU,29001
CA,29002
GL,29003
CA,29004
RU,29005
GL,29006
CA,29007
RU,29008
RU,29009
CA,29010
CA,29011
CA,29012
RU,29013
CA,29014
CA,29015
CA,29016
GL,29017
RU,29018
CA,29019
CA,29020
CA,29021
CA,29022
RU,29023
RU,29024
CA,29025
RU,29026
GL,29027
RU,29028
GL,29029
RU,29030
RU,29031
RU,29032
GL,29033
CA,29034
CA,29035
GL,29036
RU,29037
CA,29038
RU,29039
RU,29040
RU,29041
GL,29042
CA,29043
CA,29044
RU,29045
RU,29046
RU,29047
RU,29048
CA,29049
RU,29050
RU,29051
RU,29052
CA,29053
CA,29054
GL,29055
CA,29056
RU,29057
RU,29058
GL,29059
CA,29060
GL,29061
RU,29062
GL,29063
GL,29064
CA,29065
CA,29066
CA,29067
RU,29068
GL,29069
GL,29070
GL,29071
GL,29072
CA,29073
RU,29074
GL,29075
RU,29076
GL,29077
GL,29078
RU,29079
CA,29080
GL,29081
RU,29082
GL,29083
RU,29084
GL,29085
RU,29086
GL,29087
CA,29088
GL,29089
RU,29090
CA,29091
RU,29092
CA,29093
CA,29094
RU,29095
GL,29096
RU,29097
GL,29098
CA,29099
CA,29100
CA,29101
GL,29102
GL,29103
CA,29104
GL,29105
RU,29106
RU,29107
GL,29108
RU,29109
CA,29110
RU,29111
CA,29112
GL,29113
GL,29114
CA,29115
CA,29116
GL,29117
RU,29118
GL,29119
RU,29120
RU,29121
RU,29122
CA,29123
RU,29124
RU,29125
CA,29126
RU,29127
GL,29128
GL,29129
RU,29130
RU,29131
RU,29132
RU,29133
RU,29134
RU,29135
GL,29136
RU,29137
RU,29138
CA,29139
CA,29140
CA,29141
GL,29142
CA,29143
RU,29144
RU,29145
GL,29146
RU,29147
CA,29148
CA,29149
CA,29150
GL,29151
CA,29152
CA,29153
RU,29154
CA,29155
GL,29156
RU,29157
GL,29158
RU,29159
RU,29160
RU,29161
RU,29162
GL,29163
RU,29164
RU,29165
RU,29166
GL,29167
RU,29168
GL,29169
RU,29170
RU,29171
RU,29172
CA,29173
RU,29174
CA,29175
GL,29176
GL,29177
RU,29178
RU,29179
RU,29180
GL,29181
RU,29182
RU,29183
CA,29184
RU,29185
RU,29186
CA,29187
GL,29188
RU,29189
GL,29190
CA,29191
CA,29192
GL,29193
CA,29194
GL,29195
GL,29196
CA,29197
GL,29198
SJ,29199
CA,29200
CA,29201
CA,29202
GL,29203
GL,29204
RU,29205
RU,29206
RU,29207
RU,29208
RU,29209
CA,29210
RU,29211
RU,29212
GL,29213
RU,29214
GL,29215
RU,29216
RU,29217
RU,29218
RU,29219
CA,29220
CA,29221
GL,29222
CA,29223
CA,29224
GL,29225
GL,29226
RU,29227
CA,29228
GL,29229
RU,29230
RU,29231
RU,29232
RU,29233
RU,29234
CA,29235
RU,29236
CA,29237
GL,29238
CA,29239
CA,29240
CA,29241
RU,29242
RU,29243
GL,29244
RU,29245
GL,29246
RU,29247
RU,29248
GL,29249
RU,29250
GL,29251
RU,29252
RU,29253
RU,29254
RU,29255
GL,29256
GL,29257
SJ,29258
GL,29259
CA,29260
GL,29261
GL,29262
GL,29263
RU,29264
RU,29265
GL,29266
RU,29267
GL,29268
RU,29269
RU,29270
GL,29271
GL,29272
GL,29273
GL,29274
CA,29275
RU,29276
GL,29277
RU,29278
RU,29279
GL,29280
RU,29281
CA,29282
RU,29283
CA,29284
GL,29285
RU,29286
RU,29287
RU,29288
RU,29289
RU,29290
RU,29291
RU,29292
CA,29293
RU,29294
GL,29295
RU,29296
RU,29297
RU,29298
CA,29299
GL,29300
CA,29301
CA,29302
GL,29303
RU,29304
CA,29305
RU,29306
CA,29307
RU,29308
RU,29309
GL,29310
RU,29311
RU,29312
SJ,29313
CA,29314
RU,29315
CA,29316
RU,29317
GL,29318
RU,29319
CA,29320
RU,29321
RU,29322
CA,29323
CA,29324
RU,29325
RU,29326
RU,29327
CA,29328
RU,29329
RU,29330
RU,29331
CA,29332
RU,29333
CA,29334
CA,29335
RU,29336
RU,29337
RU,29338
CA,29339
RU,29340
RU,29341
CA,29342
CA,29343
CA,29344
RU,29345
RU,29346
CA,29347
CA,29348
SJ,29349
CA,29350
RU,29351
RU,29352
RU,29353
CA,29354
RU,29355
RU,29356
CA,29357
RU,29358
CA,29359
